score,param_count,expr,prog_metric,train,norm_expr,norm_prog,norm_train,val_acc,prog_str
3.7293351557697676,1215895,29.231243014335632,-3.9741921424865723,-0.30631358557541793,2.6573857285759668,0.10258078575134277,0.9693686414424582,-0.6085168224288163,"lib.compose(lib.compose(nn_fun_cs1_d3d4_np_nasc3_4413, lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4414)), lib.map_l(nn_fun_cs1_d3d4_np_nasc3_4415))"
2.0520261124428716,1146070,18.382988287776243,-4.184401035308838,-7.0071453746044865,1.6711807534342038,0.08155989646911621,0.29928546253955135,-0.3692753056666508,"lib.compose(nn_fun_cs1_d3d4_np_nasc4_500, lib.map_l(lib.compose(nn_fun_cs1_d3d4_np_nasc4_501, nn_fun_cs1_d3d4_np_nasc4_502)))"
3.6878540861708333,1215895,28.762269437313076,-3.9622461199760473,-0.3067306886002369,2.6147517670284617,0.10377538800239527,0.9693269311399764,-0.6810639792383637,"lib.compose(nn_fun_cs1_d3d4_np_nasc4_509, lib.map_l(lib.compose(nn_fun_cs1_d3d4_np_nasc4_510, nn_fun_cs1_d3d4_np_nasc4_511)))"
2.0484948945557795,1146070,17.818634124007076,-3.892202377319336,-6.821606971674756,1.6198758294551887,0.1107797622680664,0.3178393028325244,-0.4084489073324187,"lib.compose(nn_fun_cs1_d3d4_np_nasc4_4224, lib.compose(lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4225), lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4226)))"
3.68326760204968,1215895,28.709981739521023,-3.960349023342136,-0.3069583557256294,2.609998339956457,0.10396509766578639,0.969304164427437,-0.6525301866746958,"lib.compose(nn_fun_cs1_d3d4_np_nasc4_4233, lib.compose(lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4234), lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4235)))"
2.0274571305660087,1146070,18.239459230873763,-4.147004127502441,-7.159751140359075,1.6581326573521602,0.08529958724975586,0.2840248859640926,-0.33326695446861854,"lib.compose(lib.compose(nn_fun_cs1_d3d4_np_nasc4_4404, lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4405)), lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4406))"
3.728430196880035,1215895,29.188734829425808,-3.9390277266502416,-0.3118837858455984,2.653521348129619,0.10609722733497584,0.9688116214154402,-0.7059667593206181,"lib.compose(lib.compose(nn_fun_cs1_d3d4_np_nasc4_4413, lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4414)), lib.map_l(nn_fun_cs1_d3d4_np_nasc4_4415))"
2.891825102880909,1104769,9.12398099899292,-4.005661487579346,-0.3240494815974051,1.824796199798584,0.09943385124206543,0.9675950518402595,0.9957143068313599,"lib.compose(nn_fun_cs1_d5d7_np_nasr5_2, nn_fun_cs1_d5d7_np_nasr5_3)"
2.7954062212792423,1104769,8.561683535575867,-3.8639144897460938,-0.30539036861321556,1.7123367071151734,0.11360855102539062,0.9694609631386785,0.9947618842124939,"lib.compose(nn_fun_cs1_d5d7_np_nasr7_2, nn_fun_cs1_d5d7_np_nasr7_3)"
2.126612640959145,1146070,17.972461211145855,-3.965198040008545,-6.107276651441693,1.6338601101041688,0.10348019599914551,0.3892723348558307,-0.3828526884509436,"lib.compose(nn_fun_cs1_d5d7_np_nasc5_500, lib.map_l(lib.compose(nn_fun_cs1_d5d7_np_nasc5_501, nn_fun_cs1_d5d7_np_nasc5_502)))"
3.70649396951343,1215895,28.99774974584579,-3.988946139812473,-0.30770484309485224,2.636159067804163,0.1011053860187527,0.9692295156905147,-0.6666340571613859,"lib.compose(nn_fun_cs1_d5d7_np_nasc5_509, lib.map_l(lib.compose(nn_fun_cs1_d5d7_np_nasc5_510, nn_fun_cs1_d5d7_np_nasc5_511)))"
2.037030644169343,1146070,17.21369687409606,-3.9777913093566895,-6.300717589037208,1.5648815340087325,0.10222086906433106,0.3699282410962792,-0.3442320586379352,"lib.compose(nn_fun_cs1_d5d7_np_nasc5_4224, lib.compose(lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4225), lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4226)))"
3.7416337812276788,1215895,29.38338619470596,-3.981535375118259,-0.3142960805194621,2.671216926791451,0.10184646248817408,0.9685703919480538,-0.6829277499984805,"lib.compose(nn_fun_cs1_d5d7_np_nasc5_4233, lib.compose(lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4234), lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4235)))"
2.079540492244768,1146070,17.874263000623614,-4.006617546081543,-6.4473075320377,1.6249330000566922,0.0993382453918457,0.35526924679623006,-0.36439910275681725,"lib.compose(lib.compose(nn_fun_cs1_d5d7_np_nasc5_4404, lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4405)), lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4406))"
3.6960292516972393,1215895,28.817198693752285,-3.9382080435752904,-0.29895279740893965,2.6197453357956624,0.10617919564247096,0.970104720259106,-0.6632101760005914,"lib.compose(lib.compose(nn_fun_cs1_d5d7_np_nasc5_4413, lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4414)), lib.map_l(nn_fun_cs1_d5d7_np_nasc5_4415))"
2.003583516407406,1146070,17.00530158309266,-4.0162882804870605,-6.407241630977661,1.5459365075538782,0.09837117195129394,0.35927583690223386,-0.33214840785455646,"lib.compose(nn_fun_cs1_d5d7_np_nasc7_500, lib.map_l(lib.compose(nn_fun_cs1_d5d7_np_nasc7_501, nn_fun_cs1_d5d7_np_nasc7_502)))"
3.582416158602257,1215895,27.570552468299866,-3.9399118423461914,-0.3000651791765716,2.506413860754533,0.10600881576538086,0.9699934820823428,-0.7080295743557496,"lib.compose(nn_fun_cs1_d5d7_np_nasc7_509, lib.map_l(lib.compose(nn_fun_cs1_d5d7_np_nasc7_510, nn_fun_cs1_d5d7_np_nasc7_511)))"
